B01001_001E,B01001B_001E,B01001_003E,B01001_004E,B01001_027E,B01001_028E,B01001B_003E,B01001B_004E,B01001B_018E,B01001B_019E,B01001_001M,B01001B_001M,B01001_003M,B01001_004M,B01001_027M,B01001_028M,B01001B_003M,B01001B_004M,B01001B_018M,B01001B_019M,state,zip code tabulation area
5635.0,45.0,150.0,171.0,94.0,237.0,0.0,3.0,0.0,3.0,449.0,32.0,62.0,90.0,45.0,112.0,15.0,5.0,15.0,6.0,42,19520
463.0,0.0,54.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,372.0,10.0,79.0,10.0,42.0,10.0,10.0,10.0,10.0,10.0,42,19523
4301.0,2.0,146.0,109.0,114.0,50.0,2.0,0.0,0.0,0.0,208.0,4.0,46.0,44.0,55.0,27.0,4.0,10.0,10.0,10.0,42,19541
131.0,0.0,3.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,62.0,10.0,5.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,42,19544
264.0,0.0,9.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,79.0,10.0,15.0,6.0,3.0,15.0,10.0,10.0,10.0,10.0,42,19549
574.0,39.0,13.0,5.0,19.0,6.0,0.0,0.0,0.0,0.0,233.0,41.0,20.0,7.0,22.0,8.0,10.0,10.0,10.0,10.0,42,19550
337.0,0.0,8.0,11.0,2.0,19.0,0.0,0.0,0.0,0.0,105.0,10.0,10.0,11.0,3.0,14.0,10.0,10.0,10.0,10.0,42,17749
164.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,87.0,10.0,10.0,10.0,9.0,8.0,10.0,10.0,10.0,10.0,42,17750
12471.0,40.0,483.0,325.0,292.0,384.0,0.0,0.0,0.0,0.0,529.0,27.0,170.0,92.0,90.0,134.0,16.0,16.0,16.0,16.0,42,17754
12242.0,607.0,275.0,317.0,273.0,287.0,6.0,0.0,1.0,0.0,413.0,119.0,98.0,79.0,83.0,62.0,8.0,16.0,5.0,16.0,42,17756
360.0,0.0,12.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,72.0,10.0,11.0,10.0,7.0,3.0,10.0,10.0,10.0,10.0,42,17768
1399.0,9.0,66.0,52.0,32.0,68.0,0.0,0.0,0.0,9.0,152.0,14.0,31.0,20.0,15.0,27.0,10.0,10.0,10.0,14.0,42,17774
30375.0,871.0,670.0,633.0,647.0,647.0,0.0,0.0,3.0,0.0,416.0,128.0,122.0,109.0,124.0,150.0,22.0,22.0,5.0,22.0,42,17815
685.0,1.0,16.0,4.0,16.0,17.0,0.0,0.0,0.0,0.0,97.0,3.0,13.0,4.0,10.0,12.0,10.0,10.0,10.0,10.0,42,17827
19942.0,1059.0,461.0,446.0,424.0,238.0,30.0,0.0,24.0,12.0,485.0,202.0,132.0,100.0,101.0,106.0,38.0,16.0,32.0,31.0,42,17837
3853.0,10.0,70.0,62.0,131.0,112.0,0.0,1.0,0.0,0.0,229.0,12.0,27.0,25.0,48.0,44.0,10.0,2.0,10.0,10.0,42,17846
11424.0,181.0,308.0,285.0,231.0,238.0,17.0,3.0,7.0,0.0,290.0,95.0,106.0,102.0,89.0,85.0,30.0,4.0,11.0,16.0,42,17847
3298.0,3.0,98.0,121.0,119.0,112.0,0.0,0.0,0.0,0.0,249.0,6.0,31.0,35.0,38.0,34.0,10.0,10.0,10.0,10.0,42,17853
1426.0,3.0,24.0,41.0,8.0,48.0,0.0,0.0,0.0,0.0,164.0,5.0,17.0,18.0,10.0,41.0,10.0,10.0,10.0,10.0,42,17878
215.0,0.0,4.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,83.0,10.0,4.0,11.0,13.0,10.0,10.0,10.0,10.0,10.0,42,17884
273.0,0.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,70.0,10.0,5.0,5.0,5.0,3.0,10.0,10.0,10.0,10.0,42,17888
168.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,126.0,10.0,3.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,42,17945
6935.0,69.0,166.0,100.0,132.0,213.0,7.0,0.0,0.0,0.0,446.0,67.0,73.0,44.0,52.0,98.0,12.0,15.0,15.0,15.0,42,17339
23710.0,1068.0,615.0,447.0,784.0,793.0,69.0,40.0,100.0,43.0,1057.0,448.0,126.0,177.0,162.0,192.0,64.0,67.0,101.0,52.0,42,17406
2750.0,21.0,72.0,119.0,131.0,34.0,0.0,0.0,0.0,0.0,183.0,35.0,38.0,53.0,56.0,32.0,10.0,10.0,10.0,10.0,42,17502
2848.0,0.0,43.0,31.0,142.0,134.0,0.0,0.0,0.0,0.0,338.0,10.0,36.0,27.0,76.0,64.0,10.0,10.0,10.0,10.0,42,17532
10773.0,273.0,451.0,483.0,519.0,425.0,0.0,13.0,0.0,29.0,810.0,137.0,142.0,144.0,142.0,166.0,16.0,18.0,16.0,29.0,42,17540
44216.0,496.0,1485.0,1488.0,1204.0,1366.0,33.0,14.0,13.0,11.0,875.0,238.0,245.0,285.0,232.0,269.0,30.0,24.0,21.0,18.0,42,17543
10085.0,27.0,185.0,352.0,243.0,294.0,0.0,0.0,0.0,0.0,730.0,36.0,122.0,129.0,144.0,143.0,16.0,16.0,16.0,16.0,42,17584
43427.0,4383.0,1046.0,1193.0,1351.0,1142.0,251.0,20.0,234.0,312.0,495.0,370.0,166.0,186.0,224.0,204.0,77.0,23.0,94.0,191.0,42,17701
10480.0,243.0,303.0,303.0,290.0,349.0,61.0,0.0,0.0,38.0,226.0,201.0,100.0,103.0,102.0,101.0,66.0,16.0,16.0,46.0,42,17702
4816.0,20.0,146.0,184.0,222.0,165.0,0.0,0.0,0.0,3.0,282.0,23.0,61.0,67.0,76.0,68.0,10.0,10.0,10.0,4.0,42,17724
5019.0,42.0,126.0,93.0,142.0,122.0,0.0,0.0,0.0,0.0,208.0,33.0,46.0,31.0,50.0,58.0,15.0,15.0,15.0,15.0,42,17728
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17729
3206.0,10.0,87.0,70.0,55.0,71.0,0.0,0.0,0.0,0.0,215.0,13.0,26.0,25.0,19.0,23.0,10.0,10.0,10.0,10.0,42,17771
2131.0,0.0,83.0,63.0,54.0,119.0,0.0,0.0,0.0,0.0,237.0,10.0,44.0,24.0,31.0,49.0,10.0,10.0,10.0,10.0,42,17813
8660.0,50.0,223.0,272.0,293.0,309.0,0.0,5.0,3.0,0.0,397.0,36.0,54.0,54.0,67.0,61.0,15.0,8.0,4.0,15.0,42,17842
793.0,0.0,30.0,50.0,13.0,52.0,0.0,0.0,0.0,0.0,159.0,10.0,32.0,35.0,18.0,33.0,10.0,10.0,10.0,10.0,42,17850
3202.0,0.0,17.0,106.0,30.0,128.0,0.0,0.0,0.0,0.0,436.0,10.0,27.0,71.0,34.0,67.0,10.0,10.0,10.0,10.0,42,17856
7380.0,105.0,139.0,273.0,223.0,210.0,0.0,0.0,0.0,0.0,45.0,62.0,69.0,86.0,74.0,85.0,15.0,15.0,15.0,15.0,42,17857
2258.0,6.0,129.0,99.0,99.0,76.0,0.0,0.0,0.0,0.0,182.0,10.0,41.0,26.0,36.0,28.0,10.0,10.0,10.0,10.0,42,17864
119.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,47.0,10.0,3.0,10.0,6.0,9.0,10.0,10.0,10.0,10.0,42,17867
23126.0,361.0,659.0,510.0,417.0,607.0,0.0,26.0,15.0,0.0,423.0,133.0,155.0,125.0,137.0,145.0,19.0,37.0,24.0,19.0,42,17901
441.0,0.0,15.0,14.0,8.0,12.0,0.0,0.0,0.0,0.0,90.0,10.0,11.0,13.0,11.0,12.0,10.0,10.0,10.0,10.0,42,17930
322.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,112.0,10.0,5.0,12.0,5.0,10.0,10.0,10.0,10.0,10.0,42,17949
4474.0,0.0,62.0,136.0,250.0,68.0,0.0,0.0,0.0,0.0,85.0,10.0,81.0,136.0,148.0,77.0,10.0,10.0,10.0,10.0,42,17954
3139.0,21.0,12.0,27.0,106.0,130.0,0.0,0.0,0.0,0.0,71.0,24.0,10.0,29.0,66.0,55.0,10.0,10.0,10.0,10.0,42,17970
859.0,0.0,20.0,78.0,13.0,16.0,0.0,0.0,0.0,0.0,229.0,10.0,31.0,70.0,16.0,14.0,10.0,10.0,10.0,10.0,42,17936
154.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,85.0,10.0,10.0,6.0,18.0,10.0,10.0,10.0,10.0,10.0,42,17944
197.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,10.0,4.0,4.0,10.0,4.0,10.0,10.0,10.0,10.0,42,17952
462.0,1.0,4.0,26.0,3.0,20.0,0.0,0.0,0.0,0.0,77.0,3.0,5.0,20.0,5.0,16.0,10.0,10.0,10.0,10.0,42,17982
1482.0,0.0,24.0,51.0,25.0,62.0,0.0,0.0,0.0,0.0,197.0,10.0,21.0,43.0,22.0,47.0,10.0,10.0,10.0,10.0,42,17983
205.0,0.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,161.0,10.0,10.0,23.0,10.0,15.0,10.0,10.0,10.0,10.0,42,17946
352.0,0.0,11.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,105.0,10.0,13.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,42,17957
273.0,0.0,7.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,82.0,10.0,6.0,12.0,12.0,9.0,10.0,10.0,10.0,10.0,42,17968
11543.0,165.0,227.0,234.0,183.0,309.0,0.0,0.0,0.0,0.0,375.0,68.0,71.0,89.0,78.0,107.0,16.0,16.0,16.0,16.0,42,17003
17041.0,852.0,177.0,585.0,521.0,725.0,0.0,20.0,13.0,41.0,655.0,418.0,79.0,146.0,141.0,152.0,16.0,32.0,24.0,59.0,42,17025
5662.0,82.0,271.0,110.0,122.0,127.0,0.0,0.0,0.0,0.0,206.0,51.0,113.0,73.0,71.0,86.0,15.0,15.0,15.0,15.0,42,17090
621.0,0.0,0.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,162.0,10.0,10.0,27.0,7.0,6.0,10.0,10.0,10.0,10.0,42,17265
3879.0,21.0,47.0,48.0,147.0,61.0,0.0,0.0,0.0,0.0,516.0,20.0,44.0,40.0,170.0,50.0,10.0,10.0,10.0,10.0,42,17028
15259.0,260.0,464.0,378.0,639.0,467.0,23.0,0.0,7.0,0.0,809.0,139.0,138.0,150.0,219.0,151.0,34.0,16.0,10.0,16.0,42,17067
1135.0,0.0,42.0,54.0,19.0,49.0,0.0,0.0,0.0,0.0,140.0,10.0,23.0,23.0,12.0,19.0,10.0,10.0,10.0,10.0,42,17228
1467.0,23.0,84.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,442.0,55.0,65.0,27.0,32.0,10.0,10.0,10.0,10.0,10.0,42,17886
782.0,1.0,22.0,24.0,26.0,29.0,0.0,0.0,0.0,0.0,98.0,2.0,13.0,14.0,14.0,13.0,10.0,10.0,10.0,10.0,42,17964
51.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,38.0,10.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,42,17083
581.0,0.0,10.0,7.0,20.0,12.0,0.0,0.0,0.0,0.0,128.0,10.0,11.0,7.0,18.0,8.0,10.0,10.0,10.0,10.0,42,17221
7568.0,60.0,280.0,340.0,90.0,294.0,11.0,36.0,0.0,0.0,473.0,76.0,92.0,110.0,36.0,94.0,18.0,57.0,15.0,15.0,42,17327
5068.0,86.0,290.0,331.0,331.0,260.0,0.0,0.0,7.0,0.0,502.0,55.0,91.0,94.0,101.0,59.0,15.0,15.0,12.0,15.0,42,17509
561.0,0.0,18.0,27.0,16.0,21.0,0.0,0.0,0.0,0.0,120.0,10.0,16.0,21.0,13.0,12.0,10.0,10.0,10.0,10.0,42,17762
2559.0,0.0,35.0,151.0,97.0,134.0,0.0,0.0,0.0,0.0,366.0,10.0,22.0,68.0,74.0,73.0,10.0,10.0,10.0,10.0,42,17860
2183.0,24.0,44.0,45.0,88.0,54.0,0.0,6.0,0.0,0.0,173.0,21.0,22.0,19.0,34.0,29.0,10.0,9.0,10.0,10.0,42,17764
4984.0,189.0,98.0,97.0,114.0,155.0,0.0,0.0,0.0,2.0,270.0,126.0,35.0,34.0,43.0,56.0,10.0,10.0,10.0,5.0,42,17814
1968.0,6.0,58.0,63.0,80.0,41.0,0.0,0.0,0.0,0.0,127.0,9.0,27.0,20.0,29.0,15.0,10.0,10.0,10.0,10.0,42,17830
2358.0,0.0,78.0,92.0,76.0,65.0,0.0,0.0,0.0,0.0,221.0,10.0,44.0,46.0,44.0,37.0,10.0,10.0,10.0,10.0,42,17938
1205.0,8.0,5.0,27.0,35.0,26.0,0.0,0.0,0.0,0.0,149.0,11.0,6.0,20.0,23.0,20.0,10.0,10.0,10.0,10.0,42,17985
3132.0,21.0,101.0,74.0,78.0,70.0,0.0,0.0,0.0,0.0,217.0,23.0,47.0,40.0,40.0,36.0,10.0,10.0,10.0,10.0,42,17744
1129.0,5.0,40.0,56.0,40.0,29.0,0.0,0.0,0.0,0.0,219.0,13.0,44.0,47.0,48.0,25.0,10.0,10.0,10.0,10.0,42,17868
3096.0,15.0,108.0,71.0,64.0,94.0,0.0,0.0,0.0,0.0,174.0,20.0,47.0,34.0,27.0,30.0,10.0,10.0,10.0,10.0,42,17980
20900.0,173.0,593.0,468.0,611.0,404.0,0.0,0.0,0.0,9.0,1079.0,151.0,145.0,126.0,202.0,128.0,19.0,19.0,19.0,17.0,42,17015
917.0,16.0,44.0,37.0,15.0,40.0,0.0,0.0,0.0,0.0,146.0,18.0,24.0,29.0,10.0,20.0,10.0,10.0,10.0,10.0,42,17030
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17039
37619.0,566.0,867.0,1370.0,1133.0,1359.0,65.0,11.0,10.0,53.0,674.0,237.0,200.0,298.0,235.0,323.0,80.0,18.0,17.0,49.0,42,17050
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17056
118.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,10.0,10.0,3.0,7.0,10.0,10.0,10.0,10.0,10.0,42,17071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17120
29600.0,1016.0,832.0,972.0,915.0,559.0,86.0,79.0,95.0,16.0,1007.0,414.0,195.0,223.0,227.0,171.0,78.0,73.0,106.0,26.0,42,17202
143.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,73.0,10.0,10.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,42,17210
219.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,104.0,10.0,8.0,10.0,10.0,17.0,10.0,10.0,10.0,10.0,42,17217
175.0,0.0,18.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,67.0,10.0,21.0,10.0,21.0,7.0,10.0,10.0,10.0,10.0,42,17246
393.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17247
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17250
137.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17251
211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17256
284.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17261
380.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,216.0,10.0,20.0,18.0,10.0,18.0,10.0,10.0,10.0,10.0,42,17263
400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17272
261.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,86.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,42,17371
23512.0,1056.0,578.0,699.0,771.0,855.0,18.0,21.0,12.0,12.0,601.0,309.0,147.0,212.0,229.0,162.0,21.0,29.0,18.0,15.0,42,17408
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17507
889.0,10.0,32.0,14.0,58.0,0.0,0.0,0.0,0.0,0.0,357.0,21.0,46.0,23.0,61.0,10.0,10.0,10.0,10.0,10.0,42,17550
416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17606
30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17723
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17727
311.0,0.0,42.0,36.0,0.0,41.0,0.0,0.0,0.0,0.0,240.0,10.0,43.0,36.0,10.0,42.0,10.0,10.0,10.0,10.0,42,17779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17822
1926.0,3.0,57.0,76.0,72.0,48.0,0.0,0.0,0.0,0.0,253.0,7.0,39.0,46.0,40.0,26.0,10.0,10.0,10.0,10.0,42,17876
133.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,58.0,10.0,9.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,42,17880
29426.0,662.0,1155.0,988.0,1046.0,922.0,58.0,0.0,0.0,5.0,641.0,292.0,236.0,174.0,189.0,227.0,92.0,19.0,19.0,11.0,42,17268
286.0,0.0,21.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,105.0,10.0,29.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17271
2564.0,34.0,90.0,67.0,49.0,70.0,0.0,0.0,0.0,0.0,282.0,25.0,31.0,37.0,30.0,31.0,10.0,10.0,10.0,10.0,42,17094
761.0,0.0,21.0,9.0,13.0,12.0,0.0,0.0,0.0,0.0,112.0,10.0,11.0,9.0,13.0,9.0,10.0,10.0,10.0,10.0,42,16679
348.0,3.0,12.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,61.0,4.0,11.0,8.0,3.0,5.0,10.0,10.0,10.0,10.0,42,16683
320.0,0.0,18.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,66.0,10.0,16.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16691
107.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,42,16724
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16730
6624.0,66.0,167.0,113.0,162.0,73.0,0.0,0.0,0.0,0.0,557.0,62.0,79.0,34.0,75.0,29.0,15.0,15.0,15.0,15.0,42,18433
27084.0,2116.0,619.0,758.0,562.0,702.0,18.0,99.0,0.0,79.0,894.0,526.0,159.0,226.0,154.0,218.0,30.0,68.0,19.0,91.0,42,18360
2735.0,228.0,52.0,130.0,0.0,64.0,0.0,0.0,0.0,0.0,555.0,179.0,75.0,153.0,10.0,92.0,10.0,10.0,10.0,10.0,42,18372
7179.0,152.0,248.0,162.0,81.0,232.0,0.0,0.0,0.0,0.0,416.0,168.0,113.0,100.0,62.0,110.0,15.0,15.0,15.0,15.0,42,18403
182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18413
2162.0,75.0,98.0,75.0,22.0,54.0,0.0,0.0,0.0,0.0,157.0,69.0,46.0,43.0,18.0,32.0,10.0,10.0,10.0,10.0,42,18218
304.0,0.0,7.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,80.0,10.0,9.0,8.0,10.0,5.0,10.0,10.0,10.0,10.0,42,18220
4448.0,765.0,195.0,265.0,271.0,158.0,34.0,19.0,21.0,22.0,641.0,252.0,90.0,108.0,116.0,71.0,31.0,20.0,24.0,23.0,42,18101
1859.0,63.0,0.0,57.0,35.0,0.0,0.0,0.0,0.0,0.0,769.0,102.0,10.0,90.0,34.0,10.0,10.0,10.0,10.0,10.0,42,18321
524.0,35.0,10.0,26.0,3.0,8.0,5.0,0.0,0.0,0.0,124.0,31.0,11.0,25.0,6.0,10.0,8.0,10.0,10.0,10.0,42,18327
9094.0,34.0,203.0,179.0,204.0,440.0,0.0,0.0,0.0,0.0,428.0,29.0,152.0,74.0,101.0,188.0,15.0,15.0,15.0,15.0,42,18034
4678.0,19.0,73.0,205.0,188.0,66.0,0.0,0.0,0.0,0.0,569.0,23.0,55.0,98.0,138.0,41.0,10.0,10.0,10.0,10.0,42,18054
998.0,0.0,59.0,31.0,39.0,29.0,0.0,0.0,0.0,0.0,157.0,10.0,28.0,19.0,20.0,17.0,10.0,10.0,10.0,10.0,42,18846
8489.0,43.0,270.0,216.0,268.0,240.0,0.0,0.0,0.0,7.0,296.0,38.0,72.0,73.0,60.0,62.0,15.0,15.0,15.0,14.0,42,18848
4089.0,21.0,131.0,139.0,146.0,189.0,4.0,17.0,0.0,0.0,258.0,20.0,50.0,37.0,53.0,48.0,5.0,19.0,10.0,10.0,42,18853
911.0,0.0,34.0,52.0,40.0,89.0,0.0,0.0,0.0,0.0,230.0,10.0,31.0,42.0,32.0,69.0,10.0,10.0,10.0,10.0,42,18923
2801.0,0.0,23.0,43.0,20.0,37.0,0.0,0.0,0.0,0.0,384.0,10.0,17.0,46.0,20.0,28.0,10.0,10.0,10.0,10.0,42,18930
34904.0,662.0,918.0,1228.0,1042.0,1297.0,16.0,0.0,32.0,33.0,538.0,277.0,190.0,217.0,225.0,294.0,22.0,22.0,35.0,32.0,42,18951
725.0,2.0,30.0,24.0,24.0,15.0,0.0,0.0,0.0,0.0,166.0,3.0,26.0,16.0,23.0,14.0,10.0,10.0,10.0,10.0,42,18970
1681.0,0.0,26.0,46.0,26.0,46.0,0.0,0.0,0.0,0.0,201.0,10.0,14.0,34.0,19.0,23.0,10.0,10.0,10.0,10.0,42,18812
270.0,0.0,15.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,91.0,10.0,12.0,18.0,7.0,7.0,10.0,10.0,10.0,10.0,42,18823
3133.0,21.0,99.0,83.0,142.0,91.0,0.0,0.0,6.0,0.0,258.0,19.0,41.0,25.0,56.0,30.0,10.0,10.0,7.0,10.0,42,18837
1964.0,12.0,58.0,42.0,40.0,86.0,0.0,0.0,0.0,0.0,255.0,20.0,36.0,21.0,26.0,32.0,10.0,10.0,10.0,10.0,42,18844
6691.0,57.0,150.0,197.0,259.0,273.0,0.0,0.0,0.0,22.0,554.0,54.0,78.0,114.0,123.0,113.0,15.0,15.0,15.0,34.0,42,18925
421.0,0.0,0.0,38.0,14.0,44.0,0.0,0.0,0.0,0.0,263.0,10.0,10.0,56.0,23.0,64.0,10.0,10.0,10.0,10.0,42,18932
1720.0,187.0,50.0,27.0,38.0,53.0,0.0,0.0,0.0,0.0,391.0,164.0,38.0,22.0,30.0,41.0,10.0,10.0,10.0,10.0,42,18955
3429.0,2.0,54.0,34.0,84.0,62.0,0.0,0.0,0.0,0.0,315.0,3.0,29.0,30.0,48.0,42.0,10.0,10.0,10.0,10.0,42,18972
4136.0,56.0,171.0,91.0,50.0,93.0,0.0,0.0,0.0,0.0,478.0,53.0,117.0,71.0,50.0,74.0,10.0,10.0,10.0,10.0,42,18977
10099.0,510.0,283.0,178.0,257.0,270.0,0.0,0.0,0.0,0.0,719.0,355.0,175.0,107.0,116.0,121.0,16.0,16.0,16.0,16.0,42,18058
25998.0,932.0,800.0,1000.0,689.0,1081.0,19.0,0.0,20.0,56.0,687.0,415.0,238.0,227.0,186.0,195.0,27.0,19.0,30.0,60.0,42,18062
544.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,228.0,10.0,10.0,20.0,40.0,10.0,10.0,10.0,10.0,10.0,42,18063
2385.0,0.0,26.0,64.0,27.0,79.0,0.0,0.0,0.0,0.0,445.0,10.0,24.0,88.0,15.0,71.0,10.0,10.0,10.0,10.0,42,18077
1469.0,24.0,10.0,66.0,13.0,42.0,0.0,0.0,0.0,0.0,214.0,26.0,16.0,60.0,20.0,39.0,10.0,10.0,10.0,10.0,42,18219
9339.0,208.0,128.0,246.0,216.0,117.0,0.0,0.0,0.0,0.0,289.0,120.0,92.0,74.0,156.0,101.0,15.0,15.0,15.0,15.0,42,18222
19059.0,294.0,373.0,631.0,445.0,414.0,0.0,40.0,4.0,14.0,440.0,240.0,108.0,142.0,120.0,114.0,16.0,60.0,9.0,22.0,42,18235
412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18239
247.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,10.0,27.0,24.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18246
10577.0,54.0,329.0,277.0,279.0,308.0,0.0,0.0,0.0,14.0,378.0,50.0,112.0,107.0,91.0,115.0,16.0,16.0,16.0,19.0,42,18252
352.0,30.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,132.0,47.0,28.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,42,18256
3779.0,35.0,82.0,126.0,49.0,60.0,0.0,0.0,0.0,0.0,242.0,34.0,35.0,53.0,36.0,27.0,10.0,10.0,10.0,10.0,42,18336
2449.0,41.0,44.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,527.0,46.0,58.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,42,18347
924.0,48.0,21.0,0.0,45.0,28.0,0.0,0.0,0.0,0.0,226.0,77.0,36.0,10.0,44.0,33.0,10.0,10.0,10.0,10.0,42,18354
439.0,33.0,37.0,32.0,6.0,1.0,11.0,13.0,0.0,0.0,152.0,54.0,35.0,36.0,7.0,3.0,18.0,23.0,10.0,10.0,42,18231
213.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,168.0,10.0,23.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,42,18234
3797.0,98.0,71.0,66.0,95.0,19.0,0.0,0.0,0.0,0.0,171.0,83.0,45.0,32.0,65.0,29.0,10.0,10.0,10.0,10.0,42,18240
4583.0,39.0,83.0,147.0,65.0,72.0,0.0,0.0,0.0,0.0,348.0,40.0,32.0,69.0,37.0,30.0,10.0,10.0,10.0,10.0,42,18255
